X_coordinate,Y_coordinate,state,code,name,zone,address
78.665909,28.633331,Uttar Pradesh,HZN,Hazrat Nagar Halt,NR,"Hazrat Nagar, Uttar Pradesh"
86.2607646,22.7428208,Jharkhand,HLD,Haludpukur,SER,"State Highway 50, Jharkhand"
80.2918266571,27.1351268745,Uttar Pradesh,GSGJ,Ghausganj,NR,"Ghausganj, Uttar Pradesh"
78.251975,21.943048,Madhya Pradesh,JMV,Jambara,CR,"Amla, Madhya Pradesh"
76.117359,13.003182,Karnataka,HAS,Hassan Junction,SWR,"Hassan, Karnataka"
88.470282,22.711098,West Bengal,HHR,Hridaypur,ER,"Madhyamgram, West Bengal"
76.9713064734,18.4269033932,Maharashtra,HER,Her,SCR,"Latur, Maharashtra"
75.8386613855,16.2842670722,Karnataka,JRKT,JADARAMA KUNTE,SWR,"National Highway 13, Karnataka"
75.067432,31.093842,Punjab,JGW,JOGIWALA,NR,"State Highway 19, Punjab"
78.099997,29.891989,Uttarakhand,IKK,IKKAR,NR,"Haridwar, Uttarakhand"
71.308307,26.999949,Rajasthan,JCH,JETHA CHANDAN,NWR,"Chandan, Rajasthan"
78.1417954028,30.0785698608,Uttarakhand,QSR,KANSRAO,NR,"Dehradun, Uttarakhand"
76.799492,28.372602,Haryana,JSKA,JATAULA SAMPHKA,NR,"Hailley Mandi, Haryana"
74.7074,26.210097,Rajasthan,JWS,JHARWASAA,NWR,"Jharwasa, Rajasthan"
76.226427,32.015744,Himachal Pradesh,JMKR,JAWLMUKHI ROAD,NR,"Jwalamukhi, Himachal Pradesh"
75.769823,32.282959,Himachal Pradesh,KAWL,KANDWAL HALT,NR,"Pathankot, Himachal Pradesh"
78.907292,19.90643,Maharashtra,KAYR,KAYAR,?,"State Highway 233, Maharashtra"
80.863876,24.740226,Madhya Pradesh,JTW,JAITWAR,WCR,"Jaitwar, Madhya Pradesh"
77.0759090985,20.2854429153,Maharashtra,JUK,JAULKA,SCR,"Washim, Maharashtra"
80.432389,23.986873,Madhya Pradesh,JKE,JUKEHI,WCR,"Jukehi, Madhya Pradesh"
77.118006,30.992083,Himachal Pradesh,KANO,Kanoh,NR,"Sadhupul, Himachal Pradesh"
76.289617,29.328876,Haryana,JIND,JIND JN,NR,"Jind, Haryana"
70.031387,21.906659,Gujarat,JDH,JAM JODHPUR JN,WR,"Jamjodhpur, Gujarat"
92.991109,26.563801,Assam,JKB,Jakhalabandha,NFR,"Jakhalabandha, Assam"
88.192446,24.080517,West Bengal,JVT,JIVANTI HALT,ER,"State Highway 11, West Bengal"
92.741306,26.108194,Assam,JMK,JAMUNAMUKH,NFR,"National Highway 36, Assam"
73.909586,25.049119,Rajasthan,KDL,Kankroli,NWR,"Rajsamand, Rajasthan"
83.164150647,24.1796156953,Uttar Pradesh,JRQ,JHAROKHAS,ECR,"National Highway 75, Uttar Pradesh"
83.360755,26.803135,Uttar Pradesh,JEA,Nakaha Jungle,NER,"Gorakhpur, Uttar Pradesh"
81.762682,24.096599,Madhya Pradesh,JOBA,JOBA,WCR,"Madhya Pradesh, Madhya Pradesh"
85.292477,24.81523,Bihar,JMN,JAMUAWAN,?,"Jamuawan, Bihar"
85.419294,21.952769,Orissa,JRLI,Jaroli,?,"Juruli, Orissa"
76.649455,29.005749,Haryana,JSS,JASIA,?,"National Highway 71A, Haryana"
73.079446,18.64059,Maharashtra,KASU,KASU,CR,"Maharashtra, Maharashtra"
78.670312,9.977293,Tamil Nadu,KAL,Kallai,SR,"Kallal, Tamil Nadu"
74.183139,14.821387,Karnataka,KAWR,KARWAR,KR,"Karwar, Karnataka"
85.2173007153,25.1385771015,Bihar,IPR,Islampur,ECR,"Islampur, Bihar"
82.013757,19.066004,Chhattisgarh,JDB,JAGDALPUR,ECoR,"Jagdalpur, Chhattisgarh"
76.716049,12.478702,Karnataka,CGKP,CHANDAGIRIKOPAL,SWR,"State Highway 7, Karnataka"
73.147325,25.114043,Rajasthan,JWB,JAWAI BANDH,NWR,"Pali, Rajasthan"
76.134971,31.349656,Punjab,JJJ,Jaijon Doaba,NR,"Jaijon Doaba, Punjab"
88.27698,24.244268,West Bengal,JJG,JiaGanj,ER,"Police Station Rd, West Bengal"
88.397713,22.4727,,NGRI,New Garia,,
77.822839,12.717606,Tamil Nadu,HSRA,Hosur,SWR,"Hosur, Tamil Nadu"
73.864884,25.626813,Rajasthan,KBK,Khamil Ghat,NWR,"State Highway 61, Rajasthan"
70.683667,21.385151,Gujarat,JCN,Junichavand,WR,"Junichavand, Gujarat"
70.640042,21.244102,Gujarat,KANS,Kansiya Nes,WR,"State Highway 111, Gujarat"
79.896471,17.686252,Andhra Pradesh,KDM,KESAMUDRAM,SCR,"Kesamudram, Andhra Pradesh"
75.454685,18.099269,Maharashtra,CNHL,CHINK HILL,CR,"State Highway 77, Maharashtra"
78.7880650638,28.6804444288,Uttar Pradesh,KD,KUNDARKHI,NR,"Kundarki, Uttar Pradesh"
82.240057,16.955204,Andhra Pradesh,COA,Kakinada Port,SCR,"Kakinada, Andhra Pradesh"
88.04076,24.459515,West Bengal,JRLE,JANGIPUR ROAD,ER,"Raghunathganj, West Bengal"
80.922775,25.217611,Uttar Pradesh,CKTD,CHITRAKUTDHAM KARWI,NCR,"Chitrakoot Karvi, Uttar Pradesh"
78.099683,14.21716,Andhra Pradesh,KCM,Kalasumudram,SCR,"Chennai - Anantpur Rd, Andhra Pradesh"
76.36547849,21.7026228941,Madhya Pradesh,KDK,KOHDAD,CR,"State Highway 15, Madhya Pradesh"
78.262564,12.936251,Karnataka,CHU,Champion,SWR,"KGF, Karnataka"
71.555883,22.735539,Gujarat,CJR,CHAMARAJ,WR,"State Highway 17, Gujarat"
75.8122863483,30.0429855351,Punjab,CJL,CHAJLI,NR,"Jakhal Rd, Punjab"
77.7382,18.944571,Maharashtra,KEK,KARKHELI,SCR,"Biloli, Maharashtra"
85.582933,23.729821,,CNPR,CHAINPUR,ECR,
71.6839494177,22.2788440574,Gujarat,KDI,KUNDLI,WR,"State Highway 38, Gujarat"
74.794278,31.621878,Punjab,CIA,CHHEHARTA,NR,"Amritsar, Punjab"
74.039454,15.006906,Goa,CNO,CANCONA,KR,"Ph:-0832-2643331., Goa"
93.818104,26.062329,Assam,CJA,CHONGAJAN,NFR,"local Rd, Assam"
74.334484,15.397879,Karnataka,CLR,CASTLE ROCK,SWR,"National Highway 4A, Karnataka"
76.663729,12.190407,Karnataka,KDO,KADAKOLA,SWR,"Mysore District, Karnataka"
90.576384,26.241537,Assam,JPZ,JOGIGHOPA,NFR,"National Highway 31B, Assam"
,,Maharashtra,CMK,Chamak,CR,"Amravati, Maharashtra"
88.277001,26.877401,West Bengal,KGN,Kurseong,NFR,"Kurseong, West Bengal"
85.0317514441,25.3303974983,,CKMI,Chhotaki Masaudhi Halt,?,
75.6762663684,27.5895214437,Rajasthan,KAWT,Kanwat,NWR,"Kanwat, Rajasthan"
75.741029,23.145849,Madhya Pradesh,CNN,Chintaman Ganes,WR,"Ujjain, Madhya Pradesh"
94.169432,26.715527,Assam,CMA,Cinnamara,NFR,"Cinnamora, Assam"
80.463656,17.516012,Andhra Pradesh,CMW,Chima Pahad,SCR,"Khammam, Andhra Pradesh"
77.537077,17.823439,Uttar Pradesh,CHTT,Chitta Halt,NCR,"Chitta Halt, Uttar Pradesh"
76.279921,28.600799,Haryana,CKD,Charkhi Dadri,NWR,"Dist. Bhiwani, Haryana"
79.842478,28.211203,Uttar Pradesh,CKSR,Chak Safaura Halt,NER,"Mighauna, Uttar Pradesh"
77.7998909558,28.541970328,Uttar Pradesh,CHWT,Chhaprawat,NR,"SH 18, Uttar Pradesh"
75.476631,12.718252,Karnataka,KDBA,Kodimbala Halt,SWR,"Panja Kadaba Rd, Karnataka"
79.197796,28.809864,Uttar Pradesh,KEMR,KEMRI,NER,"MDR 33W, Uttar Pradesh"
72.109226,25.886234,Rajasthan,KHTX,KHED TEMPLE HALT,NWR,"Tilwara, Rajasthan"
83.025843,24.51403,Uttar Pradesh,CPU,CHOPAN,ECR,"Chopan, Uttar Pradesh"
70.618291,22.955607,Gujarat,DAC,DAHINSARA JN,WR,"SH 24, Gujarat"
77.038231,21.0022,Maharashtra,PTZ,Patsul,SCR,"MSH24, Maharashtra"
82.126813,26.525308,Uttar Pradesh,KJA,KHAJURHAT,NR,"Bikapur, Uttar Pradesh"
77.6708734,29.6800315,Uttar Pradesh,DBD,DEOBAND,NR,"Deoband, Uttar Pradesh"
77.61767,27.40119,Rajasthan,CRG,CHURAMAN NAGRI,WCR,"SH 33, Rajasthan"
74.623687,24.874341,Rajasthan,COR,CHITTAURGARH,WR,"Chittorgarh, Rajasthan"
78.518694,17.494734,Andhra Pradesh,CVB,CAVALRY BARRCKS,SCR,"Secunderabad, Andhra Pradesh"
83.1032006,24.6496787,Uttar Pradesh,CUK,CHURK,NCR,"State Highway 14, Uttar Pradesh"
74.312762,24.86221,Rajasthan,KIN,Kapasan,NWR,"Kapasan, Rajasthan"
82.9857744763,24.8020366077,Uttar Pradesh,KHRY,KHAIRAHI,NCR,"State Highway 5, Uttar Pradesh"
77.8493415012,18.8882603101,Maharashtra,DAB,DHARMABAD,SCR,"Degaon, Maharashtra"
72.83266,18.9937,Maharashtra,CRD,MUMBAI CURREY ROAD,CR,"Mumbai, Maharashtra"
85.495374,24.842144,Bihar,CTHT,CHATAR HALT,ECR,"Chatar, Bihar"
,,Gujarat,CRND,Choranda Junction,WR,"Choranda, Gujarat"
74.998515,12.467679,Kerala,KLAD,KALANAD HALT,SR,"Kasaragod, Kerala"
71.518008,21.782545,Gujarat,DAS,DHASA JN,WR,"Dhasa, Gujarat"
72.548244,23.156554,Gujarat,KHD,KHODIYAR,WR,"Sarkhej Gandhinagar Hwy, Gujarat"
72.468518,23.26246,Gujarat,CTRL,CHHATRAL,WR,"State Highway 133, Gujarat"
74.35723,27.155534,Rajasthan,CTKT,Choti Khatu,NWR,"Degana, Rajasthan"
75.85927,22.47801,Madhya Pradesh,KKD,Kalkund,WR,"Mhow, Madhya Pradesh"
,,Punjab,DAVC,Jalalabad DAV College,NR,"Jalalabad, Punjab"
79.929889,23.044097,Madhya Pradesh,CRE,Charghat Piparia,SECR,"Guwarighat, Madhya Pradesh"
88.281483,22.214924,West Bengal,D,Deula,ER,"National Highway 117, West Bengal"
71.275556,21.740875,Gujarat,KJV,Khijadiya Junction,WR,"Amreli, Gujarat"
71.027594,21.326767,Gujarat,DARI,Dhari Junction,WR,"Dhari, Gujarat"
88.280471,22.798157,West Bengal,DEA,Diara,ER,"State Highway 2, West Bengal"
80.1401154919,22.042038384,Madhya Pradesh,CRN,Charegaon,SECR,"State Highway 11, Madhya Pradesh"
71.218128,21.745689,Gujarat,CTL,Chital,WR,"SH 34, Gujarat"
83.250076,19.972516,,DPUR,Dadpur,,
86.234894,23.760124,Jharkhand,KHRI,Kharkhari,SER,"National Highway 32, Jharkhand"
74.59603217,18.23255147,Maharashtra,KFH,Katphal,CR,"Baramati, Maharashtra"
79.595999,11.572583,Tamil Nadu,KJPD,Kurinjipadi,SR,"Kurinjippadi, Tamil Nadu"
73.842386,24.690834,Rajasthan,KLH,Khemli,NWR,"Khemli, Rajasthan"
76.389612,28.8349236,Haryana,KLNK,Kalanaur Kalan,NWR,"Kalanaur, Haryana"
74.738503,30.895838,Punjab,DDK,Dhindsa,NR,"Dhindsa, Punjab"
80.138491,17.249347,Andhra Pradesh,KMT,KHAMMAM,SCR,"Khammam, Andhra Pradesh"
,,Gujarat,DEU,Devsana,WR,"State Highway 133, Gujarat"
,,Gujarat,DEWA,Dewa,WR,"Dewa, Gujarat"
80.86085,24.802248,Madhya Pradesh,KTHA,KHUTAHA,WCR,"MDR 11, Madhya Pradesh"
71.553226,21.078274,Gujarat,DGJ,DUNGAR JN,WR,"Dungar, Gujarat"
80.845912,24.611085,Madhya Pradesh,KMA,KAIMA,WCR,"Satna, Madhya Pradesh"
77.1462260938,19.9439708108,Maharashtra,KNRG,KANHARGAON NAKA,SCR,"Washim, Maharashtra"
77.865703,12.6162,Tamil Nadu,KMLM,Kelamangalam,SWR,"Krishnagiri, Tamil Nadu"
88.179001,23.991771,West Bengal,KTLR,KANTHALIYA ROAD,ER,"Khagraghat - Chowrigacha, West Bengal"
76.681135,18.589152,Maharashtra,KRPR,KAREPUR,SCR,"State Highway 168, Maharashtra"
76.353227,21.823596,Madhya Pradesh,KNW,KHANDWA,CR,"Khandwa, Madhya Pradesh"
75.015194,31.7287,Punjab,KNG,Kathunangal,NR,"National Highway 15, Punjab"
88.189916,22.191902,West Bengal,DH,Diamond Harbour,ER,"Diamond Harbour, West Bengal"
76.0559746887,29.6399235976,Haryana,DHY,DHARODI,NR,"MDR 111, Haryana"
76.589847,27.911754,Rajasthan,KNAR,KHANPUR AHIR,NWR,"MDR 61, Rajasthan"
74.237695,16.70257,Maharashtra,KOP,C SHAHU M RAJ KOLHAPUR TERM,CR,"Kolhapur, Maharashtra"
76.790369,24.727194,Rajasthan,KOLI,KESHOLI,WCR,"Baren, Rajasthan"
76.49169,19.406622,Maharashtra,DGPP,DHENGLI PP GOAN,SCR,"Satuna, Maharashtra"
82.70858,22.156964,Chhattisgarh,KTHD,Kothari Road,SECR,"Kothari, Chhattisgarh"
69.657344,22.217513,Gujarat,KMBL,KHAMBHALIYA,WR,"Khambhalia, Gujarat"
81.258131,18.757486,Chhattisgarh,KRDL,Kirandul,ECoR,"Kirandul, Chhattisgarh"
69.896549,22.319955,Gujarat,KNLS,KANALAS JN,WR,"Jamnagar, Gujarat"
76.1428790756,10.8169305129,Kerala,KODN,KODUMUNDA,SR,"Thrithala, Kerala"
76.731866,29.392008,Haryana,KSDE,KARSINDHU,NR,"Panipat, Haryana"
85.718754,25.070799,Bihar,KSC,KASHI CHAK,ECR,"Nalanda, Bihar"
85.751319,25.088974,,DGNH,DERGAON HALT,?,
80.244212,28.416819,Uttar Pradesh,KRYA,KURRAIYA,NER,"Chauhan Rd, Uttar Pradesh"
72.455671,24.218469,Gujarat,KRJD,KARJODA,NWR,"Chhapi, Gujarat"
77.28593,29.18277,Uttar Pradesh,KPKI,QASIMPUR KHERI,NR,"State Highway 57, Uttar Pradesh"
81.671506,18.912986,Chhattisgarh,KMSD,Kumar Sadra,ECoR,"National Highway 16, Chhattisgarh"
82.2979015082,27.5158216097,Uttar Pradesh,KPE,Kauwapur,NER,"MDR 10E, Uttar Pradesh"
73.170262,23.120701,Gujarat,KSUA,Kashipura,WR,"State Highway 59, Gujarat"
80.271865,17.511408,Andhra Pradesh,KRA,Karepalli,SCR,"Karepally, Andhra Pradesh"
72.246237,23.409181,Gujarat,KTRD,Katosan Road,WR,"State Highway 216, Gujarat"
88.371504,22.51554,West Bengal,DHK,Dhakuria,ER,"Kolkata, West Bengal"
74.97985,29.835057,Haryana,KNL,Kalanwali,NWR,"Kalanwali, Haryana"
75.801613,28.427051,Haryana,LHU,Loharu,NWR,"Bhiwani Distt., Haryana"
77.103482,26.803925,Rajasthan,DNHK,DHINDHORA HKMKD,WCR,"Dhindhora, Rajasthan"
75.627712,15.870282,Karnataka,LKY,LAKHMAPUR,SWR,"Muttalageri, Karnataka"
83.268484,27.082641,Uttar Pradesh,LPW,Loharpurwa,NER,"Loharpurwa, Uttar Pradesh"
76.1797,32.018944,Himachal Pradesh,LNS,LUNSU HALT,NR,"Lunsu, Himachal Pradesh"
83.234142,27.161243,Uttar Pradesh,LER,Lehra,NER,"Lehra Railway Station Rd, Uttar Pradesh"
74.5333715979,26.3109253108,Rajasthan,MKRA,MAKRERA,NWR,"Kharwa, Rajasthan"
75.9717014606,17.2795737583,Maharashtra,LHN,LACHYAN,SWR,"Solapur, Maharashtra"
75.3950100488,18.0338728828,Maharashtra,LAUL,LAUL,CR,"State Highway 161, Maharashtra"
85.309233,26.179892,Bihar,KVC,KAPARPURA,ECR,"National Highway 28, Bihar"
77.216548,28.579455,Delhi NCT,LDCY,LODI COLONY,NR,"Najafkhan Rd, Delhi NCT"
74.635713,25.261369,Rajasthan,MDPA,MANDPIYA,NWR,"National Highway 79, Rajasthan"
80.400543,23.833385,Madhya Pradesh,KTE,KATNI,WCR,"Katni, Madhya Pradesh"
79.066765,22.932344,Madhya Pradesh,KY,KARELI,WCR,"Kareli, Madhya Pradesh"
77.703397,15.399929,Andhra Pradesh,LMD,LINGANENIDODDI,SCR,"Rayalaseema Region, Andhra Pradesh"
77.11088,20.187339,Maharashtra,KXX,KATA ROAD,SCR,"Washim, Maharashtra"
79.8900217,24.7969839,Madhya Pradesh,KURJ,KHAJURAHO,NCR,"National Highway 75, Madhya Pradesh"
75.531958,15.434667,Karnataka,LKT,HULKOTI,SWR,"National Highway 63, Karnataka"
84.70733,23.445967,Jharkhand,LAD,Lohardaga,SER,"National Highway 75, Jharkhand"
75.4009565356,14.8880420655,Karnataka,KVS,KALSUR,SWR,"haveri, Karnataka"
88.188491,23.909854,West Bengal,KZPR,KAZIPARA,ER,"Khagraghat - Chowrigacha, West Bengal"
93.1766,25.750036,Assam,LMG,LUMDING JN,NFR,"Lumding. Ph:-03674-263366, Assam"
74.728726,26.504385,Rajasthan,LR,LADPURA,NWR,"Ajmer, Rajasthan"
75.647484,31.729693,Punjab,KZX,KHUDDA KORALA,NR,"Khuda, Punjab"
73.853666,28.793007,Rajasthan,MHJ,MAHAJAN,NWR,"Mahajan, Rajasthan"
73.743155,28.493395,Rajasthan,LKS,LUNKARANSAR,NWR,"Lukhransar, Rajasthan"
92.287814,26.784587,,MJBT,MAJBAT,,
73.003175,26.001256,Rajasthan,LUNI,LUNI JN,NWR,"Luni, Rajasthan"
80.228735,26.310011,Uttar Pradesh,KTRR,Kathara Road,NCR,"Kanpur Nagar, Uttar Pradesh"
78.403697,27.473814,Uttar Pradesh,KWW,Kuswa,NCR,"MDR 106W, Uttar Pradesh"
73.67813,16.017651,Maharashtra,KUDL,KUDAL,KR,"Kudal, Maharashtra"
75.788884,11.234607,Kerala,KUL,KALLAYI,SR,"Calicut, Kerala"
81.069608,16.32892,Andhra Pradesh,KVM,Kavutaram,SCR,"Krishna, Andhra Pradesh"
,,Maharashtra,DNZ,Dhanori,CR,"SH244, Maharashtra"
77.049522,12.604742,Karnataka,MAD,MADDUR,SWR,"Mandya District, Karnataka"
75.72317,31.424854,Punjab,KUPR,Khurdpur,NR,"Adampur, Punjab"
89.767506,26.271855,,BDYR,Bidyadabri,,
80.135457,27.117963,Uttar Pradesh,MAH,Madhoganj,NR,"Hardoi, Uttar Pradesh"
76.704285,11.382403,Tamil Nadu,LOV,Lovedale,SR,"Ooty, Tamil Nadu"
86.463013,26.543198,Bihar,LKQ,Laukaha Bazar,ECR,"Madhubani, Bihar"
78.027912,11.831114,Tamil Nadu,KVLR,Karuvalli,SWR,"Salem district, Tamil Nadu"
73.948453,25.272756,Rajasthan,LSG,Lawa Sardargarh,NWR,"State Highway 56, Rajasthan"
84.619139,26.802772,Bihar,MJL,MAJHOWLIA,ECR,"Vikash Village, Bihar"
75.7141335645,16.7230022861,,JML,Jumnal,,
72.728511,25.872727,Rajasthan,MNKB,MIYONKA BARA,NWR,"Samdhari, Rajasthan"
93.135371,25.30497,Assam,MBG,MAIBANG,NFR,"North Cachar Hills, Assam"
77.411496,15.256635,Andhra Pradesh,MKR,MADDIKERA,SCR,"Guntakal, Andhra Pradesh"
79.134997,9.281533,Tamil Nadu,MC,MANDAPAM CAMP,SR,"Mandapam, Tamil Nadu"
76.556049,18.429166,Maharashtra,LUR,LATUR,CR,"Latur, Maharashtra"
81.160402,28.300646,Uttar Pradesh,MJPB,Manjhra Purab,NER,"Manjhra Purab, Uttar Pradesh"
76.845289,18.506494,Maharashtra,LTRR,LATUR ROAD,SCR,"SH 3, Maharashtra"
72.1300715057,27.0605694408,Rajasthan,MKHR,MARWAR KHARA,NWR,"Jodhpur, Rajasthan"
79.999792,17.597561,Andhra Pradesh,MABD,MAHBUBABAD,SCR,"Mahbubabad, Andhra Pradesh"
75.918051,22.815074,Madhya Pradesh,MGG,MANGLIYA GAON,WR,"Mangilya, Madhya Pradesh"
75.749383,16.223191,Karnataka,MGL,MANGELA,?,"Mugalolli, Karnataka"
75.076343,24.075937,Madhya Pradesh,MDS,MANDASOR,WR,"Mandsaur, Madhya Pradesh"
74.68323,26.030315,Rajasthan,MAKH,MOKHAMPURA,NWR,"National Highway 79, Rajasthan"
82.598166,25.597006,Uttar Pradesh,MAY,MARIAHU,NR,"Mariahu, Uttar Pradesh"
76.809711,29.399824,Haryana,MLDE,MADLAUDA,NR,"Panipat, Haryana"
78.474557,17.639335,Andhra Pradesh,MED,MEDCHAL,SCR,"Rangareddy, Andhra Pradesh"
78.4669570667,17.8805365542,Andhra Pradesh,ME,MASAIPET,SCR,"Medak, Andhra Pradesh"
74.575493,16.886605,Maharashtra,MDVR,MADHAVNAGAR,CR,"Sangli, Maharashtra"
82.86161,24.368372,Uttar Pradesh,KDRD,KHULDIL ROAD,ECR,"Obra, Uttar Pradesh"
74.492705,26.278197,Rajasthan,MLI,MANGALIYAWAS,NWR,"Mangaliyawas, Rajasthan"
89.274559021,26.694551388,West Bengal,MDT,MADARIHAT,NFR,"National Highway 31C, West Bengal"
84.7432486377,26.2652295458,Bihar,DWDI,Dighwa Dubauli,NER,"Saran, Bihar"
71.756011,21.09412,Gujarat,MHV,MAHUVA JN,WR,"Mahuva, Gujarat"
82.957379,27.391561,Uttar Pradesh,MHBZ,Mahtha Bazar,NER,"Mahtha Bazar, Uttar Pradesh"
83.342407,26.838267,Uttar Pradesh,MIM,Maniram,NER,"National Highway 29, Uttar Pradesh"
76.198447,28.077937,Haryana,MBV,Mirzapur Bachhaud,NWR,"State Highway 26, Haryana"
74.596581,18.36212,Maharashtra,MDDG,Malad Gaon,CR,"National Highway 9 Daund, Maharashtra"
81.178625,25.994578,Uttar Pradesh,MNJR,Manjhlepur,NR,"State Highway 38, Uttar Pradesh"
76.378905,12.730158,Karnataka,MGF,Mandagere,SWR,"Mandya District, Karnataka"
85.546265,21.726323,Orissa,GADH,Goaldih,?,"Padmapur, Orissa"
84.979105,25.077131,Bihar,MDE,Makhdumpur Gaya,ECR,"Jehanabad, Bihar"
86.270783,23.747481,Jharkhand,MHQ,Mahuda,SER,"National Highway 32, Jharkhand"
86.389033,24.232416,Jharkhand,MMD,Maheshmunda,ER,"Maheshmunda, Jharkhand"
94.9193076,27.1829782,Assam,MRHT,MORANHAT,NFR,"Sibsagar, Assam"
80.320896,16.956602,Andhra Pradesh,MTMI,MOTIMARI,SCR,"Motimarri Station, Andhra Pradesh"
78.087335,8.811577,Tamil Nadu,MVN,MILAVITTAN,SR,"Thoothukudi, Tamil Nadu"
77.0285688654,28.6884911989,Delhi NCT,MQC,MUNDKA,NR,"Mundka, Delhi NCT"
77.098156,19.233398,Maharashtra,MRV,MARSUL,SCR,"Purna, Maharashtra"
79.595866,11.079116,Tamil Nadu,MY,MALLIYAM,SR,"State Highway 64, Tamil Nadu"
73.845031,29.992445,Rajasthan,MOPR,MOHANPURA,NR,"National Highway 15, Rajasthan"
74.144209,17.404241,Maharashtra,MSR,MASUR,CR,"Satara, Maharashtra"
78.023359,11.021579,Tamil Nadu,MPLM,MARTHIPALAYAM,SR,"Erode - Unjalur - Kodumudi - Karur Rd, Tamil Nadu"
72.658017,23.085662,Gujarat,NRD,NARODA,WR,"Ahmedabad, Gujarat"
83.593922,26.854361,Uttar Pradesh,MUUA,MAHUAWA KHURD,NER,"State Highway 64, Uttar Pradesh"
72.388708,23.602623,Gujarat,MSH,MAHESANA JN,WR,"Mehsana, Gujarat"
73.079908,19.155062,Maharashtra,NIIJ,NILAJE,CR,"Nilaje, Maharashtra"
75.550362,11.68423,Kerala,MUKE,MUKKALI,SR,"Chombala, Kerala"
82.695903,18.839732,Orissa,MVF,MANABAR,ECoR,"Manabar Station, Orissa"
76.646013,12.318946,Karnataka,MYS,MYSORE JN,SWR,"JLB Road Mysore, Karnataka"
77.771485,17.54542,Andhra Pradesh,MRF,Marpalli,SCR,"Veerlapally, Andhra Pradesh"
75.735905,13.804192,Karnataka,MSS,Masarahalli,SWR,"Shimoga, Karnataka"
88.762823,22.651892,West Bengal,MPE,Malatipur,ER,"Malotipur Railway Station, West Bengal"
73.56399,27.980942,Rajasthan,NPS,Napasar,NWR,"Napasar, Rajasthan"
78.017329,12.388944,Tamil Nadu,MZU,Marandahalli,SWR,"Dharmapuri, Tamil Nadu"
75.965393,31.184014,Punjab,MXP,Malupota,NR,"Phagwara - Mohali Expy, Punjab"
78.818201,27.908304,Uttar Pradesh,MPG,Manpur Nagaria,NER,"State Highway 33, Uttar Pradesh"
85.946128,20.441552,Orissa,MTND,Mattagajpur,ECoR,"Mattagajpur, Orissa"
87.277416,23.711965,West Bengal,PAW,PANDABESWAR,ER,"Bardhaman, West Bengal"
80.763148,24.255485,Madhya Pradesh,MYR,MAIHAR,WCR,"Maihar, Madhya Pradesh"
79.4099596558,27.3287489158,Uttar Pradesh,NBUE,NIBKARORI,NCR,"Nibkarori, Uttar Pradesh"
76.774119,19.25746,Maharashtra,PBN,PARBHANI JN,SCR,"Parbhani, Maharashtra"
77.024985,19.180527,Maharashtra,PAU,PURNA JN,SCR,"Purna, Maharashtra"
72.899779,26.729223,Rajasthan,OSN,OSIYAN,NWR,"Osiyan, Rajasthan"
89.5868746,26.0707762,West Bengal,NGTG,New Gitaldaha,NFR,"New Gitaldaha, West Bengal"
79.213482,9.279729,Tamil Nadu,PBM,PAMBAN JN,SR,"Pamban, Tamil Nadu"
74.6304202759,24.8357666299,Rajasthan,ORDI,ORDI,WR,"National Highway 79, Rajasthan"
80.484435,27.355137,Uttar Pradesh,NM,Naimisharanya,NR,"MDR 74C, Uttar Pradesh"
78.129081,10.718615,Tamil Nadu,PALM,PALAIYAM,SR,"Karur, Tamil Nadu"
72.339879,23.635162,Gujarat,PHC,PANCHOT,WR,"State Highhway 55, Gujarat"
77.1232722153,19.7986346861,Maharashtra,NVLN,NAWALGOHAN,SCR,"Hingoli, Maharashtra"
75.13575,12.255885,Kerala,NLE,NILESHWAR,SR,"Nileswaram, Kerala"
85.548645,24.886758,Bihar,NWD,NAWADIH,ECR,"Nawada, Bihar"
76.354211,31.378961,Punjab,NNGL,Naya Nangal,NR,"Near CAN plant nangal, Punjab"
85.066065,26.836932,,JMM,JAIMURTINAGAR F,,
75.575581,11.639509,Kerala,NAU,NADAPURAM ROAD,SR,"Madappallly, Kerala"
80.925035,26.212313,Uttar Pradesh,NHF,Nihasta Halt,NR,"State Highway 38, Uttar Pradesh"
76.681387,12.463018,Karnataka,PANP,PANDAVAPURA,SWR,"SH 19 Junction Mandya District, Karnataka"
75.055491,15.415518,Karnataka,NVU,NAVALUR,SWR,"Dharwad - Hubli Hwy, Karnataka"
77.08111,8.41041,Kerala,NYY,NEYYATTINKARA,SR,"Thiruvananthapuram, Kerala"
76.496786,28.364489,Haryana,NLQ,Nangal Pathani Halt,NWR,"Nangal Pathani, Haryana"
75.292427392,12.7463856826,Karnataka,NRJ,Narimogaru,SWR,"Puttur subrahmanya state highway 100, Karnataka"
,,Gujarat,GNV,Gandevi,WR,"Gandevi, Gujarat"
85.0156235815,23.3756204426,Jharkhand,NRKP,Narkopi,SER,"Ranchi, Jharkhand"
79.95091,22.658083,Madhya Pradesh,GNS,Ghonsor,SECR,"Ghansor, Madhya Pradesh"
81.512594,27.859887,Uttar Pradesh,NNP,Nanpara Junction,NER,"Nanpara, Uttar Pradesh"
93.865713,26.601184,Assam,NMGY,Numaligarh,NFR,"NMGY, Assam"
81.60073,28.010872,Uttar Pradesh,NPR,Nepalganj Road,NER,"Midwest, Uttar Pradesh"
